Ensembl_ID	TCGA-CC-A8HS-01A	TCGA-RC-A6M5-01A	TCGA-DD-A119-01A	TCGA-DD-A3A9-01A	TCGA-DD-A1EJ-01A	TCGA-BW-A5NP-01A	TCGA-DD-A4NA-01A	TCGA-DD-A1EK-01A
RPS6KA4	3.110917408	2.264929055	2.299477558	3.040956757	3.393250109	2.55361501	3.867480538	2.743815998
RPS6KA5	0.084341896	0.082550815	0.07053386	0.046714638	0.036718902	0.198563797	0.17669103	0.061387221
RPS6KB1	2.421392611	1.363228494	1.40873413	1.712795176	2.699411258	2.173663395	2.779191276	1.525243654
RPS6KB2	4.395075236	2.811770481	3.030514313	3.261550322	2.956533602	2.727180304	3.418104257	3.144375744
RPS6KC1	3.082542202	1.327156749	1.422376127	2.179767919	2.034795365	2.65378599	2.277773353	1.599802753
RPS6KL1	0.272507469	0.328351214	0.85879847	0.217325527	0.759091793	0.517587649	0.273078392	0.57549806
RPS7	6.611723089	5.581577792	6.177808247	6.688512391	7.262602992	7.986238736	5.431568381	5.507231579
RPS8	7.457870946	7.816325429	7.961181867	8.199701504	8.734853831	9.139712626	6.96459993	6.633646212
RPS9	7.119776849	6.939314611	7.68123203	7.730426194	7.133284662	8.661018695	5.955123128	6.312127689
RPSA	7.198667608	5.734974608	6.908847617	7.150077966	7.479718086	9.020810636	5.252265328	5.171972304
RPTOR	3.144167288	1.955825877	1.010292539	2.458365048	2.348323165	1.652797458	2.650218665	2.259423492
RPUSD1	2.504808686	2.628104052	2.512674395	2.822268996	3.572744155	2.077061888	2.645666461	2.587282908
RPUSD2	2.125202599	2.085728932	2.27191568	2.438384778	2.399112138	2.571664356	1.892349467	2.063529499
RPUSD3	1.801139257	2.011657543	2.413355136	1.980094515	3.60343822	2.993070238	1.256076223	2.17829384
RPUSD4	3.438014815	2.27880939	2.423571094	2.385380029	2.859277645	2.92566725	2.056283221	2.125225283
RRAGA	5.560951821	5.162591135	4.97814808	5.013282505	6.218777955	5.610627148	5.56638436	5.308249978
RRAGB	2.334694991	1.478192741	2.035297824	1.667447284	2.251701134	2.446663335	2.485318863	1.740486642
RRAGC	1.561079129	1.905629784	2.414166443	1.751553111	1.535256117	2.014064488	3.129348912	2.600015652
RRAGD	2.07845031	2.824219548	1.898471535	2.639235877	3.266430809	3.038030677	3.266902236	3.04027142
RRAS	2.869747415	4.421989624	4.797230501	5.427180326	3.557276803	2.689735924	5.226565795	4.461002387
RRAS2	5.011698764	1.859152762	1.909973056	3.066984395	2.742471531	3.347429559	3.945152968	4.234287955
RRBP1	7.217670764	5.925458471	4.877911857	5.76251421	6.879623404	6.359258678	5.955676222	5.767005031
RREB1	2.610599113	1.680187489	1.315264634	1.461525037	2.157379681	2.54432364	2.347369655	2.345253381
RRM1	4.502171384	2.312964641	2.725653221	3.434218671	3.723644943	3.230703647	4.098111937	2.535456569
RRM2	2.763764413	0.361944541	1.496913837	2.172366912	2.474076403	2.761197069	3.028834288	1.876084698
RRM2B	2.425003248	2.126776941	2.951294944	1.500148982	2.851838691	2.728736405	2.735398022	2.817308132
RRN3	3.08262352	3.074959505	2.682271192	2.229769305	3.647796273	2.921611981	3.723367646	3.289745534
RRP1	3.856136831	2.580634016	2.591359477	3.283045805	3.4709149	2.920832752	2.76332749	2.651020165
RRP12	2.095718531	1.990809064	1.964955431	2.976342457	2.808617837	2.517929507	1.921961404	1.719914002
RRP15	2.359469857	1.15755118	2.013511934	2.043525879	2.15128087	2.634639394	1.893276481	1.472327907
RRP1B	3.975089632	2.332053942	1.632317351	1.884442528	3.476205845	2.974792783	2.809347565	2.617981807
RRP36	3.980279813	3.555776316	4.793524922	4.545592965	3.677985153	4.194392841	4.058554183	3.271055192
RRP7A	3.863671869	2.601473259	4.141895029	3.911247082	4.930884263	3.422870419	3.182106497	2.663950133
RRP8	2.379788978	1.449178683	2.199763464	2.105992616	1.821015124	1.768926263	2.008325933	1.516328213
RRP9	3.548449471	2.859552503	4.110628583	3.563325039	4.940088731	4.000076142	2.25721287	3.428159762
RRS1	3.954285831	2.701127152	4.946241592	2.576889699	4.487914868	4.337428445	2.29062939	3.246606302
RSAD1	3.816173172	3.102942595	3.274713742	4.219694053	3.722102537	3.690111689	3.497130793	3.290074799
RSAD2	0.568075932	0.272446094	0.52470512	0.313467638	0.092585723	0.235598429	0.674748769	0.239861078
RSBN1	1.80657286	1.033900433	0.776563605	0.516126259	1.566842255	1.299777431	2.278799922	1.107037245
RSBN1L	2.277636717	1.336321556	1.058769156	1.547698409	1.960422619	2.289065596	2.708092446	1.682724942
RSF1	1.615361142	1.030201433	0.726817373	0.895228082	1.444042275	1.516734672	2.271929867	1.002102106
RSL1D1	3.765902064	4.366676785	4.096975393	4.245111524	4.88187686	4.953129167	4.002041601	3.535470876
RSL24D1	4.074916096	3.782620122	4.128719545	4.244066425	4.532792843	5.552818683	4.398735328	3.26299399
RSPH3	0.721665066	1.288587207	0.451811349	0.565730061	0.871974713	0.644914779	1.867908582	0.794746724
RSPH9	0.467062225	0.301842093	0.345915063	0.665646249	0.287041236	0.540966577	0.451563789	0.216207303
RSPRY1	2.669971993	2.567252679	1.945457222	1.610167458	2.042411494	2.116027457	3.695916548	2.228538697
RSRC1	2.38284322	1.313223174	1.640778244	2.027913366	2.768897461	2.389148153	2.675222806	1.514267143
RSRC2	3.604261198	2.21655547	2.017554069	1.887213888	2.944723619	3.056050607	3.418315881	2.084587194
RSRP1	3.009843717	2.016408321	1.136318366	1.088913474	1.576852192	2.125486365	2.521910019	1.042170253
RSU1	3.369353095	3.758128314	3.18230315	3.634585125	3.719505601	3.475052747	2.970652108	3.185407347
RTCA	4.453316973	3.306170525	3.188937766	3.083292193	3.819897322	2.672788799	3.988066744	2.807216184
RTCB	4.977762632	4.20400372	4.501582823	5.727099396	5.695013393	4.540827337	5.00914587	4.186711238
RTF1	3.201102726	2.649170288	2.427104549	2.568626358	2.967816197	3.523080964	3.546482208	2.97980453
RTKN	5.530994713	3.554933357	3.667766443	4.838954231	4.942156891	4.591695309	4.25125309	4.442724215
RTN1	0.225133643	0.247452654	0.223801633	0.359992979	0.534597926	0.096336353	1.193459991	0.416764011
RTN2	0.920084489	1.40781048	1.380306993	1.456526724	2.568568133	0.649188983	1.244381895	1.135472958
RTN3	5.603650348	4.170185086	4.301198793	4.059623818	4.53387767	5.150859245	4.930093813	5.38163762
RTN4	4.883079066	5.405394467	4.548637556	3.996968842	5.460353714	5.694852272	6.254553832	5.856520611
RTN4IP1	2.337582111	2.468135606	2.013379295	3.564335882	2.783828411	1.846961158	2.205938635	1.894337829
RTN4R	2.891805135	0.873598452	2.158764443	2.714375812	2.149241232	0.941314894	1.963988292	1.60326634
RTN4RL1	2.97125166	0.942968141	0.27713519	2.836535666	1.410838742	2.703718464	3.187139688	2.348790238
RTN4RL2	4.024753858	3.149382369	3.154267051	2.721905906	3.380070743	1.973200913	3.98020468	5.675378833
RTP4	1.361711916	1.216264489	3.084242706	2.104116526	0.423288887	0.522916601	3.053533663	1.7074517
RTTN	1.624215715	0.422568359	0.138918275	0.31623478	1.155703034	0.940163453	0.775901347	0.496027767
RUFY1	2.946470498	2.90519781	2.803371387	3.096424625	2.577735768	3.592738279	3.472764974	3.166042373
RUFY2	1.567837787	0.7005493	0.539806989	0.861560892	0.938269776	1.761689274	2.043802286	0.673885521
RUFY3	1.777817144	1.488176748	0.622075899	0.723769124	1.498911115	1.403177245	2.844622501	1.998440095
RUNDC1	1.938913085	1.159828061	1.134249381	1.446963212	1.703235936	1.795414805	2.869674776	1.284324564
RUNDC3B	0.178572504	1.269004835	1.258972818	0.453130787	1.19360311	0.058972118	0.033146247	0.385217511
RUNX1	1.308684593	0.979488757	0.522674	1.413705205	1.177120157	1.124579935	2.742970342	1.186571497
RUNX1T1	0.111880883	0.696488402	0.140960323	0.299992162	0.022158411	0.065154955	0.142467279	0.027445077
RUNX3	2.275576939	0.537280196	0.502088438	0.818625822	0.474672777	0.186810659	1.198375525	0.576403569
RUSC1	3.57709398	1.672195089	2.08870861	2.895523908	1.998197976	2.896377599	3.093744743	2.234389518
RUSC2	2.633442584	1.832411475	0.953195083	2.080960946	1.737075126	2.650547753	4.155319792	2.607580707
RUVBL1	2.405654527	2.577355952	2.068621724	2.406191265	2.948285837	2.374352375	2.143226342	2.198343703
RUVBL2	4.750110684	4.015388706	4.532745495	4.645228098	4.685380358	4.440774865	3.564121807	3.898728413
RWDD1	3.182093749	2.62843832	3.045115917	3.939473179	3.020687134	2.961718349	2.684350509	1.674275781
RWDD2A	2.358074495	1.493478737	0.812908644	1.417477237	1.363606173	1.094681309	1.550747655	0.672031052
RWDD2B	3.014136175	2.329915457	2.03037639	2.039145189	2.473864304	2.027997927	2.865412859	2.342558097
RWDD3	3.003284126	1.301815766	1.479841977	1.224831398	2.141876008	1.632357791	1.631683043	1.076455497
RWDD4	1.982783844	1.745305684	1.569894269	1.712553637	0.979776194	1.60410802	3.153763907	1.465793677
RXRA	4.945358814	4.982338068	3.604415526	3.500064346	3.48012637	4.197166525	2.221165988	3.599682224
RXRB	3.766105117	2.97094287	3.432568463	3.736150858	2.576217041	3.767123824	3.875642174	2.981225399
RYBP	2.846081858	2.450527012	2.1188228	1.650830144	3.249527605	2.72469631	2.702813178	2.287464339
RYK	2.653566843	1.522524511	1.501245339	1.541744202	2.587148063	2.313112739	2.390733562	1.668585796
RYR3	0.121650618	0.051278701	0.021198078	0.030904236	0.033927296	0.099255149	0.04677968	0.06437547
S100A1	2.867895541	0.390536353	0.426388767	0.934025846	0.338398847	3.067278396	0.33217859	0.726947309
S100A10	6.359193219	5.666606079	6.783840239	4.531043234	6.155256703	6.955755859	5.324316952	6.453500331
S100A11	5.187301684	6.333220707	6.229407674	7.385145486	6.670536477	4.696683963	8.862822655	6.637459985
S100A13	3.237704472	3.067517255	4.374627253	4.072332126	3.196969376	4.439203569	2.051486622	2.053202674
S100A16	6.441748023	5.837679196	7.119628784	7.065219412	5.775661168	6.585710333	2.738523621	6.312271723
S100A4	2.960777079	3.389697622	4.097723155	5.510811204	4.172779896	2.416819712	4.229876464	4.397877387
S100A6	4.085639513	6.263286478	7.304651701	6.78964506	4.501485955	6.006145317	7.649918398	4.862219724
S100A8	0.937133913	0.209214259	1.512659188	3.818506019	0.316131868	1.188160072	1.366134959	3.216019895
S100A9	2.861558149	3.395484774	4.049170314	7.741965853	2.925859726	2.448517404	4.07121769	5.759178155
S100PBP	1.765443123	0.837695861	0.519460827	0.720243074	1.024835013	0.973643254	1.746507111	0.92179728
S1PR1	2.742706865	4.563267974	2.72788057	3.073991101	2.19006092	2.648589958	2.113324836	2.256492644
S1PR2	3.364029743	2.757767064	2.521237783	2.29453308	3.3935248	2.360257983	1.494836188	3.738073906
S1PR3	0.5431435	0.962520601	0.75801214	1.06486568	1.28275176	1.156112548	2.098446413	1.767769816
S1PR4	0.47074099	0.538905048	0.46934178	1.506352773	0.217755485	0.202019961	0.398306764	0.453379126
S1PR5	0.520764749	0.188874536	0.455560985	0.632002563	0.103877089	0.164745906	0.566708687	0.160797973
SAAL1	2.766942032	1.332741722	1.976504452	2.333644669	2.036609285	2.59720356	2.255097435	1.52517238
SAC3D1	4.118040285	2.111834419	4.144908706	3.440596363	3.623104644	3.65353271	2.299460934	3.230881492
SACM1L	3.100441967	2.058940111	1.855215543	1.379412107	2.796718296	3.322718114	2.605772066	2.119719462
SACS	0.493221618	0.403478581	0.100824174	0.262286051	0.455256949	0.788833948	0.919193923	0.274344688
SAE1	5.52848419	4.09020343	3.874434483	4.230985865	4.547520541	4.599409312	4.912805278	4.615901859
SAFB	4.088105533	3.004750279	3.077332726	3.329590732	3.720774965	3.730535959	3.61146702	2.958114218
SAFB2	3.861721563	2.618191348	2.558631044	2.628813384	3.006273867	3.310916569	3.622743876	2.522956434
SAMD1	3.910113208	2.987416042	4.648857739	4.982544723	3.698805678	4.037195496	4.627986346	4.590902423
SAMD10	1.783560156	1.298203978	1.736561932	1.898342071	2.466305049	3.483056009	2.589848094	1.727746275
SAMD14	0.315005109	0.41512307	0.156572131	0.449315199	0.10504129	0.143262983	0.411696867	0.107647137
SAMD4A	0.753426023	0.824913252	0.68957666	0.719162625	1.826847322	1.101974152	2.165738844	1.555741888
SAMD4B	4.024842225	3.238362662	2.084750329	2.990730819	3.082606454	3.078620967	3.615460079	2.651994787
SAMD8	1.613195649	1.453220786	0.859585788	0.998393385	1.762057268	1.708651897	2.625167771	1.545322898
SAMD9	0.767581785	0.714805757	0.423651069	0.57650931	0.352575785	0.291755457	2.247119724	0.463840663
SAMD9L	0.893601357	0.811239937	0.099945856	0.598925036	0.495003326	0.417400944	1.512904055	0.430571014
SAMHD1	2.962024444	3.545876557	2.916980065	2.655308377	3.116135947	2.462213383	3.240100171	2.919709322
SAMM50	3.553974774	2.947489632	3.060059931	3.138420097	4.945260389	3.112923578	2.561900017	3.255940195
SAMSN1	0.329540889	0.284489774	0.524441843	0.365059186	1.262966723	0.358254151	1.918650419	0.966807268
SAP130	3.49653718	1.890224699	1.831132901	2.694836922	3.364465533	2.835149701	3.067726887	2.444155191
SAP18	4.549734858	4.322945908	5.41957074	4.426496271	5.156416848	5.541258433	4.251382783	3.65217004
SAP30	2.426886079	2.413932167	1.871365779	1.808057933	3.184899665	2.343065824	2.835263359	2.040918092
SAP30BP	3.173318659	1.999365955	2.869379181	3.319984106	2.867318928	2.436809719	2.744096428	1.920957921
SAP30L	2.645194959	2.065702309	2.50762393	2.687461149	2.73961727	2.917677631	3.197364358	2.359406617
SAPCD2	2.315099573	0.218094448	0.419292428	0.548892344	1.006306012	1.449815774	0.89755622	0.490902297
SAR1A	4.598138014	3.772023412	3.743239794	3.996116558	4.098746181	4.598837923	3.794635479	3.336074543
SAR1B	2.837726161	3.461301681	4.247982117	2.964425709	2.746343963	3.263667948	3.775154621	4.347917005
SARAF	5.238501492	6.819531798	5.346546051	5.17980432	5.451107391	5.159164688	6.578693578	5.477305433
SARDH	4.203287865	3.201523347	4.23299352	3.782345089	4.05089398	3.651166733	0.373796048	3.317304602
SARM1	0.686279696	0.593487804	0.062557109	0.157164546	0.206394537	0.399686456	0.551138161	0.178310205
SARNP	0.642324263	0.399425132	0.527440473	0.816626378	0.54679683	0.729079245	0.574226909	0.33848587
SARS2	2.554545404	1.311502645	1.623836632	1.573793712	1.49336242	1.070616008	2.070956705	1.04301722
SART1	4.613492776	3.231534278	3.982940462	4.394840952	4.180220553	3.992643813	3.790577835	3.88246652
SART3	3.440927313	2.013634084	1.708236779	1.885623367	2.876828249	2.743175575	3.079772227	2.155384229
SASH1	1.745542798	2.164840893	0.7442891	0.859093214	0.516462149	0.582768611	1.127020395	1.351156764
SASH3	1.163069306	1.086416376	0.998486977	1.697710082	1.545082895	0.659841628	2.180502884	1.715381612
SASS6	2.932125536	0.320784767	0.437605348	0.272436116	1.955709228	1.158589064	1.412917833	0.549979066
SAT1	5.625280975	7.66935241	7.520088303	6.726499538	6.399576987	4.841482713	7.170696935	4.460160207
SAT2	7.317314811	6.03528844	6.824861606	5.748097036	5.884277366	7.119684785	4.143934667	6.688189957
SATB1	0.340875646	0.628167292	0.154642454	0.467142346	0.541836935	0.100231683	2.073238755	0.688441452
SATB2	2.405556549	0.438621169	0.329857457	0.85036209	1.238535988	1.284704094	1.292873943	1.496868081
SAV1	1.105499826	1.394243387	1.244963646	1.170097019	1.357719397	1.929142734	2.300871934	1.927475612
SAYSD1	3.971879331	2.183469135	2.823862855	3.403463037	2.770259442	3.664951281	3.577774858	1.963631028
SBDS	4.915138093	5.486853184	5.783394502	5.557190013	5.160973559	5.78939509	6.526209787	4.61522752
SBF1	3.822890606	2.533354659	1.250074396	2.266257824	3.449236047	2.470771161	3.079547087	2.212405583
SBF2	1.702212928	0.932243944	0.567411771	0.709204962	1.606266644	1.231341054	2.286296523	1.361815264
SBNO1	2.682417879	1.357454172	1.670766875	1.209407329	2.063267014	2.320695747	2.634341957	1.55872363
SBNO2	3.040566623	2.937849102	1.831908231	2.331397461	2.532833586	2.533858268	4.318061088	3.012990114
SBSPON	0.251469914	0.151909382	0.191304856	0.035319353	0.157396089	0.257793364	0.159048661	2.950239903
SC5D	3.890799174	3.474028408	4.896510453	3.276865604	5.185739003	4.302448765	3.573929276	5.176100568
SCAF1	5.053482261	3.28703661	3.517254456	4.290762552	4.142482024	3.920789971	4.35103971	3.882518018
SCAF11	3.336262457	2.056205737	1.670895947	1.65751781	2.660697398	2.641080086	2.988713213	2.178708239
SCAF4	3.833396246	2.277898445	1.67636939	1.73572853	1.975239475	2.586025772	2.762271904	2.365370156
SCAF8	3.015524253	1.899067527	1.328122763	1.969868331	2.165061418	2.112586612	2.770858397	1.387820297
SCAI	0.929351261	0.316017792	0.175327986	0.193540737	0.480115586	0.887323435	1.24808819	0.320510893
SCAMP1	1.089111459	2.173549542	2.134287287	1.576651342	2.963213396	3.247733152	3.390478583	1.989612973
SCAMP2	3.481477073	4.04179152	3.989734257	4.180859878	4.363937989	4.313497691	4.051747159	3.876972948
SCAMP3	5.718161069	4.731612157	6.00665526	7.081273181	5.529004627	6.033818155	5.081731798	5.418737701
SCAMP4	3.881913903	3.049168666	1.927934946	3.084113845	3.513419085	3.291305276	3.418224084	2.95418526
SCAMP5	3.972164501	3.126335869	0.906127879	2.29962921	2.675566885	1.474089971	1.499299575	1.763688015
SCAND1	4.861410071	4.477424118	5.118049963	5.531615358	4.630830054	4.188924915	3.734675365	4.238603873
SCAP	4.87791201	3.789382521	4.39168205	4.304772259	5.214881492	4.149588841	4.559244177	4.349777844
SCAPER	1.033489755	0.689355912	0.662242145	0.618408447	1.203767365	1.372702918	0.993909159	0.689452007
SCARA3	3.20946009	2.094754609	1.093331679	0.700608098	3.595851367	2.663585475	6.701420988	2.122119067
SCARB1	6.25492121	3.844907207	5.113961581	5.838174327	7.060577701	4.652058511	5.074426217	6.661043084
SCARB2	4.999966024	5.023153043	4.673018229	4.974105411	4.146151561	5.75669051	7.114026559	6.045764772
SCARF1	1.545766455	2.278368989	1.035696611	1.737309294	1.016773859	1.203893649	2.303044388	1.109376574
SCARF2	0.661671768	1.561469782	1.122131527	2.091263963	1.330396632	0.408347045	1.844735134	0.954313522
SCCPDH	5.862057567	6.281071756	7.421580627	7.29590203	5.575083002	6.319827882	1.798363969	6.721695084
SCD	7.538530658	4.245541795	7.358261846	7.877208237	10.51549426	9.55273963	4.409745741	8.53400866
SCD5	0.426574748	1.248140077	0.591495799	0.919058352	0.164255352	0.382786216	0.823252594	0.213717938
SCFD1	2.729923573	2.221890127	2.546047695	2.400971842	2.577197068	3.164034872	3.410294139	2.506511188
SCFD2	2.287950087	2.805079253	1.61909847	1.492839733	2.299598773	2.577661035	2.223972275	1.905070122
SCG5	2.052298576	0.882522915	0.707182255	0.880424672	1.054787245	2.000696675	0.904841219	1.675944298
SCIMP	0.254899761	0.200673256	0.353899283	0.148504895	0.428203018	0.178378339	0.7036912	0.431017483
SCLT1	0.848041813	0.691830273	0.237024172	0.33571606	0.615445076	0.260886165	1.029071442	0.299647968
SCLY	0.932302159	0.25096728	0.241568762	0.274095585	0.541832122	0.535236145	0.651380084	0.714125029
SCMH1	3.172688829	1.975895059	0.872088569	1.509279521	2.588047789	2.500834249	3.947179791	1.770862723
SCML1	3.006957079	1.958814327	1.866685566	1.365656082	2.759212001	2.398823074	1.92645647	1.910715953
SCML2	1.834384382	0.103942093	0.268322489	0.148672762	1.022928108	1.407881729	0.209476315	0.643630223
SCN1B	0.780054862	1.905402858	1.042086485	3.274417371	0.823761249	0.997535241	4.899359357	0.82500361
SCN8A	1.020607975	0.394478426	0.121510897	0.017472589	0.944216235	0.707236403	0.071984896	0.49464654
